Unique ID,Department,Account No.,Activity Detailed Description,Purchase Type,Supplier,Required Contract Creation?,SLA (Working Days),Assigned Buyer,Item Category,Initial Approved Budget,Revised Approved Budget,Budget Used,Balance,PR Processing Month,PR/PO Status,PR/PO budget used Not paid,Jan-24,Feb-24,Mar-24,Apr-24,May-24,Jun-24,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Total AED,Amount Check,Remarks,Department (Repeat)
ECAE-PP-2025-1415,Information Technology,414941,Utilities,Regular,ABC Corp,No,23,Sarah,8015.4400 - Utilities,98040.31,105951.36,105951.36,0.0,03-Dec-24,Spent,,13491.74,16975.68,7377.41,12157.59,11222.14,6943.06,12734.0,10453.0,13419.44,3419.56,6361.87,11852.81,126408.29999999999,-,,Information Technology
ECAE-PP-2025-1416,Finance,416981,IT Manpower Service,Framework,NextGen Solutions,No,15,Michael,8011.1600 - Outsourcing Services,104131.37,112361.59,3025.75,109335.84,22-May-24,Planned,,6870.35,4302.35,9529.61,4994.01,7341.29,13396.06,2189.31,17971.42,796.43,15103.97,13569.37,5282.67,101346.83999999998,-,,Finance
ECAE-PP-2025-1416,Finance,416981,IT Manpower Service,Framework,NextGen Solutions,No,15,Michael,8011.1600 - Outsourcing Services,104131.37,112361.59,112361.59,0.0,22-May-24,Spent,,6870.35,4302.35,9529.61,4994.01,7341.29,13396.06,2189.31,17971.42,796.43,15103.97,13569.37,5282.67,101346.83999999998,-,,Finance
ECAE-PP-2025-1417,Academic Services,412821,Training Service,Framework,GWA,Yes,45,Michael,8012.1100 - Training Services,150516.26,151297.5,109634.27,41663.229999999996,28-Apr-24,Planned,,11681.47,17616.54,20662.67,2526.11,22661.19,23515.15,6537.81,12542.26,21632.4,12289.1,12153.59,15596.84,179415.13,-,,Academic Services
ECAE-PP-2025-1417,Academic Services,412821,Training Service,Framework,GWA,Yes,45,Michael,8012.1100 - Training Services,150516.26,151297.5,151297.5,0.0,28-Apr-24,Spent,,11681.47,17616.54,20662.67,2526.11,22661.19,23515.15,6537.81,12542.26,21632.4,12289.1,12153.59,15596.84,179415.13,-,,Academic Services
ECAE-PP-2025-1418,Information Technology,417740,Consulting Service,Urgent,Emirates Services,Yes,49,Sarah,8014.3300 - Consulting,235509.68,230352.84,84185.98,146166.86,18-Feb-24,Planned,,16661.91,8397.46,8560.74,34793.05,29980.61,1404.1,36193.15,4321.62,25067.86,21173.38,1791.87,11332.33,199678.08,-,,Information Technology
ECAE-PP-2025-1418,Information Technology,417740,Consulting Service,Urgent,Emirates Services,Yes,49,Sarah,8014.3300 - Consulting,235509.68,230352.84,230352.84,0.0,18-Feb-24,Spent,,16661.91,8397.46,8560.74,34793.05,29980.61,1404.1,36193.15,4321.62,25067.86,21173.38,1791.87,11332.33,199678.08,-,,Information Technology
ECAE-PP-2025-1419,Facilities,415174,Maintenance Contract,Regular,NextGen Solutions,Yes,22,Michael,8013.2200 - Maintenance Services,216521.14,207352.76,54406.76,152946.0,21-Mar-24,Planned,,2779.53,32945.04,6751.95,22831.49,31689.11,8566.65,32288.17,13432.13,33194.79,33569.16,6499.81,28721.38,253269.21000000002,-,,Facilities
ECAE-PP-2025-1419,Facilities,415174,Maintenance Contract,Regular,NextGen Solutions,Yes,22,Michael,8013.2200 - Maintenance Services,216521.14,207352.76,207352.76,0.0,21-Mar-24,Spent,,2779.53,32945.04,6751.95,22831.49,31689.11,8566.65,32288.17,13432.13,33194.79,33569.16,6499.81,28721.38,253269.21000000002,-,,Facilities
ECAE-PP-2025-1420,Information Technology,415225,Consulting Service,Regular,ABC Corp,Yes,51,Sarah,8014.3300 - Consulting,195069.62,194819.5,36872.7,157946.8,29-Apr-24,Planned,,2043.53,22773.58,28818.31,25829.82,15904.32,8755.23,436.77,16541.85,15443.87,11177.64,18769.98,23664.55,190159.44999999998,-,,Information Technology
ECAE-PP-2025-1420,Information Technology,415225,Consulting Service,Regular,ABC Corp,Yes,51,Sarah,8014.3300 - Consulting,195069.62,194819.5,194819.5,0.0,29-Apr-24,Spent,,2043.53,22773.58,28818.31,25829.82,15904.32,8755.23,436.77,16541.85,15443.87,11177.64,18769.98,23664.55,190159.44999999998,-,,Information Technology
ECAE-PP-2025-1421,Information Technology,413514,Training Service,Regular,GWA,No,15,Sarah,8012.1100 - Training Services,91461.13,99025.91,78089.19,20936.72,20-Jul-24,Planned,,856.05,4903.76,2434.51,14413.75,6944.73,5743.94,3596.28,13883.45,13079.13,6343.05,2795.14,15711.92,90705.71,-,,Information Technology
ECAE-PP-2025-1421,Information Technology,413514,Training Service,Regular,GWA,No,15,Sarah,8012.1100 - Training Services,91461.13,99025.91,99025.91,0.0,20-Jul-24,Spent,,856.05,4903.76,2434.51,14413.75,6944.73,5743.94,3596.28,13883.45,13079.13,6343.05,2795.14,15711.92,90705.71,-,,Information Technology
ECAE-PP-2025-1422,HR,412091,Maintenance Contract,Urgent,GWA,No,47,Michael,8013.2200 - Maintenance Services,146321.85,154833.05000000002,123931.99,30901.060000000012,21-Aug-24,Planned,,7075.73,24949.19,23016.84,5516.04,3019.94,9397.14,15285.54,22377.11,24930.45,19383.89,15457.69,3672.95,174082.51,-,,HR
ECAE-PP-2025-1422,HR,412091,Maintenance Contract,Urgent,GWA,No,47,Michael,8013.2200 - Maintenance Services,146321.85,154833.05000000002,154833.05000000002,0.0,21-Aug-24,Spent,,7075.73,24949.19,23016.84,5516.04,3019.94,9397.14,15285.54,22377.11,24930.45,19383.89,15457.69,3672.95,174082.51,-,,HR
ECAE-PP-2025-1423,Information Technology,418009,IT Manpower Service,Regular,GWA,No,39,Fatima,8011.1600 - Outsourcing Services,209114.98,199790.42,174752.47,25037.95000000001,20-Apr-24,Planned,,15904.57,12464.06,15821.19,14026.63,28475.65,4137.88,26411.67,21821.43,11598.51,30604.63,5892.01,10332.1,197490.33000000005,-,,Information Technology
ECAE-PP-2025-1423,Information Technology,418009,IT Manpower Service,Regular,GWA,No,39,Fatima,8011.1600 - Outsourcing Services,209114.98,199790.42,199790.42,0.0,20-Apr-24,Spent,,15904.57,12464.06,15821.19,14026.63,28475.65,4137.88,26411.67,21821.43,11598.51,30604.63,5892.01,10332.1,197490.33000000005,-,,Information Technology
ECAE-PP-2025-1424,Finance,416397,Training Service,Regular,ABC Corp,No,32,Ali,8012.1100 - Training Services,60074.83,53141.0,17026.85,36114.15,27-Dec-24,Planned,,1658.65,3077.49,4213.87,2619.66,5542.14,2272.68,6840.58,4474.07,764.39,5553.22,5041.69,2998.9,45057.340000000004,-,,Finance
ECAE-PP-2025-1424,Finance,416397,Training Service,Regular,ABC Corp,No,32,Ali,8012.1100 - Training Services,60074.83,53141.0,53141.0,0.0,27-Dec-24,Spent,,1658.65,3077.49,4213.87,2619.66,5542.14,2272.68,6840.58,4474.07,764.39,5553.22,5041.69,2998.9,45057.340000000004,-,,Finance
ECAE-PP-2025-1425,Facilities,419748,Maintenance Contract,Urgent,GWA,Yes,45,John,8013.2200 - Maintenance Services,221203.53,224143.18,154436.72,69706.45999999999,30-May-24,Planned,,9750.25,9946.68,4719.47,18143.8,3592.33,10091.92,18031.61,35773.09,36005.35,27784.05,14541.29,32320.0,220699.84,-,,Facilities
ECAE-PP-2025-1425,Facilities,419748,Maintenance Contract,Urgent,GWA,Yes,45,John,8013.2200 - Maintenance Services,221203.53,224143.18,224143.18,0.0,30-May-24,Spent,,9750.25,9946.68,4719.47,18143.8,3592.33,10091.92,18031.61,35773.09,36005.35,27784.05,14541.29,32320.0,220699.84,-,,Facilities
ECAE-PP-2025-1426,Finance,414426,Maintenance Contract,Regular,GWA,Yes,45,Fatima,8013.2200 - Maintenance Services,61109.22,57027.020000000004,27769.98,29257.040000000005,14-Aug-24,Planned,,2728.94,270.92,9443.58,2959.64,8333.21,4310.05,6302.68,2291.44,4779.58,2448.85,9039.58,579.26,53487.73000000001,-,,Finance
ECAE-PP-2025-1426,Finance,414426,Maintenance Contract,Regular,GWA,Yes,45,Fatima,8013.2200 - Maintenance Services,61109.22,57027.020000000004,57027.020000000004,0.0,14-Aug-24,Spent,,2728.94,270.92,9443.58,2959.64,8333.21,4310.05,6302.68,2291.44,4779.58,2448.85,9039.58,579.26,53487.73000000001,-,,Finance
ECAE-PP-2025-1427,Facilities,419302,Utilities,Urgent,GlobalTech,Yes,34,Ali,8015.4400 - Utilities,104300.57,101906.83,69509.95,32396.880000000005,15-Nov-24,Planned,,13005.54,9574.42,14406.16,4893.54,4129.07,4435.42,518.34,15296.62,16970.66,13868.2,7007.73,6011.37,110117.06999999998,-,,Facilities
ECAE-PP-2025-1427,Facilities,419302,Utilities,Urgent,GlobalTech,Yes,34,Ali,8015.4400 - Utilities,104300.57,101906.83,101906.83,0.0,15-Nov-24,Spent,,13005.54,9574.42,14406.16,4893.54,4129.07,4435.42,518.34,15296.62,16970.66,13868.2,7007.73,6011.37,110117.06999999998,-,,Facilities
ECAE-PP-2025-1428,Finance,414916,Training Service,Framework,NextGen Solutions,No,21,John,8012.1100 - Training Services,245634.95,253338.79,102508.14,150830.65000000002,22-Aug-24,Planned,,41063.67,211.05,27792.88,36164.62,39434.62,6079.52,29480.55,4532.62,14888.36,30904.22,14608.07,13231.66,258391.83999999997,-,,Finance
ECAE-PP-2025-1428,Finance,414916,Training Service,Framework,NextGen Solutions,No,21,John,8012.1100 - Training Services,245634.95,253338.79,253338.79,0.0,22-Aug-24,Spent,,41063.67,211.05,27792.88,36164.62,39434.62,6079.52,29480.55,4532.62,14888.36,30904.22,14608.07,13231.66,258391.83999999997,-,,Finance
ECAE-PP-2025-1429,Information Technology,417043,Maintenance Contract,Urgent,GWA,Yes,36,Sarah,8013.2200 - Maintenance Services,176715.63,183071.05000000002,150366.69,32704.360000000015,27-Jan-24,Planned,,605.99,11515.24,3400.86,23721.88,3651.94,3231.89,860.7,29154.15,23973.46,10169.93,11485.86,1813.27,123585.16999999998,-,,Information Technology
ECAE-PP-2025-1429,Information Technology,417043,Maintenance Contract,Urgent,GWA,Yes,36,Sarah,8013.2200 - Maintenance Services,176715.63,183071.05000000002,183071.05000000002,0.0,27-Jan-24,Spent,,605.99,11515.24,3400.86,23721.88,3651.94,3231.89,860.7,29154.15,23973.46,10169.93,11485.86,1813.27,123585.16999999998,-,,Information Technology
ECAE-PP-2025-1430,HR,415360,IT Manpower Service,Regular,Emirates Services,Yes,31,Fatima,8011.1600 - Outsourcing Services,240920.1,237775.98,223888.76,13887.220000000001,05-Aug-24,Planned,,27865.65,22532.6,20174.61,11545.54,11816.44,8845.5,15278.72,5031.86,15360.53,33040.71,34489.1,25474.94,231456.2,-,,HR
ECAE-PP-2025-1430,HR,415360,IT Manpower Service,Regular,Emirates Services,Yes,31,Fatima,8011.1600 - Outsourcing Services,240920.1,237775.98,237775.98,0.0,05-Aug-24,Spent,,27865.65,22532.6,20174.61,11545.54,11816.44,8845.5,15278.72,5031.86,15360.53,33040.71,34489.1,25474.94,231456.2,-,,HR
ECAE-PP-2025-1431,Finance,415478,IT Manpower Service,Framework,ABC Corp,Yes,17,Fatima,8011.1600 - Outsourcing Services,150102.42,153747.31000000003,37769.7,115977.61000000003,14-Aug-24,Planned,,22297.4,17103.34,4740.79,8429.31,3486.49,19832.09,25246.61,14000.7,16806.23,19118.29,5746.54,8609.88,165417.67,-,,Finance
ECAE-PP-2025-1431,Finance,415478,IT Manpower Service,Framework,ABC Corp,Yes,17,Fatima,8011.1600 - Outsourcing Services,150102.42,153747.31000000003,153747.31000000003,0.0,14-Aug-24,Spent,,22297.4,17103.34,4740.79,8429.31,3486.49,19832.09,25246.61,14000.7,16806.23,19118.29,5746.54,8609.88,165417.67,-,,Finance
ECAE-PP-2025-1432,Academic Services,415177,Training Service,Regular,GlobalTech,Yes,34,John,8012.1100 - Training Services,152578.69,145466.28,78427.98,67038.3,11-Mar-24,Planned,,4022.97,22739.51,23765.18,22390.02,21132.76,1880.74,20725.87,23110.4,13390.52,18730.91,16023.01,6983.79,194895.68000000002,-,,Academic Services
ECAE-PP-2025-1432,Academic Services,415177,Training Service,Regular,GlobalTech,Yes,34,John,8012.1100 - Training Services,152578.69,145466.28,145466.28,0.0,11-Mar-24,Spent,,4022.97,22739.51,23765.18,22390.02,21132.76,1880.74,20725.87,23110.4,13390.52,18730.91,16023.01,6983.79,194895.68000000002,-,,Academic Services
ECAE-PP-2025-1433,Finance,417914,Maintenance Contract,Urgent,GlobalTech,No,56,Michael,8013.2200 - Maintenance Services,106480.98,109354.23999999999,55712.71,53641.52999999999,07-Apr-24,Planned,,5562.15,17460.96,17956.82,2941.68,10222.83,10190.88,8244.96,16853.31,13742.8,13934.04,4913.09,7915.78,129939.29999999999,-,,Finance
ECAE-PP-2025-1433,Finance,417914,Maintenance Contract,Urgent,GlobalTech,No,56,Michael,8013.2200 - Maintenance Services,106480.98,109354.23999999999,109354.23999999999,0.0,07-Apr-24,Spent,,5562.15,17460.96,17956.82,2941.68,10222.83,10190.88,8244.96,16853.31,13742.8,13934.04,4913.09,7915.78,129939.29999999999,-,,Finance
ECAE-PP-2025-1434,HR,412075,Utilities,Framework,NextGen Solutions,Yes,20,Sarah,8015.4400 - Utilities,172681.74,176327.63,88833.88,87493.75,23-Sep-24,Planned,,26663.57,16255.64,23142.32,27161.44,4794.2,12574.35,12731.16,10417.21,261.73,23979.74,3278.5,29255.12,190514.98,-,,HR
ECAE-PP-2025-1434,HR,412075,Utilities,Framework,NextGen Solutions,Yes,20,Sarah,8015.4400 - Utilities,172681.74,176327.63,176327.63,0.0,23-Sep-24,Spent,,26663.57,16255.64,23142.32,27161.44,4794.2,12574.35,12731.16,10417.21,261.73,23979.74,3278.5,29255.12,190514.98,-,,HR
ECAE-PP-2025-1435,Finance,413377,Training Service,Framework,ABC Corp,Yes,43,John,8012.1100 - Training Services,243479.01,236712.26,179831.27,56880.99000000002,19-Oct-24,Planned,,3463.52,23458.89,22811.79,16775.58,32736.31,37198.94,18358.45,17995.93,19807.44,28528.72,26356.34,8791.29,256283.2,-,,Finance
ECAE-PP-2025-1435,Finance,413377,Training Service,Framework,ABC Corp,Yes,43,John,8012.1100 - Training Services,243479.01,236712.26,236712.26,0.0,19-Oct-24,Spent,,3463.52,23458.89,22811.79,16775.58,32736.31,37198.94,18358.45,17995.93,19807.44,28528.72,26356.34,8791.29,256283.2,-,,Finance
ECAE-PP-2025-1436,Information Technology,416783,IT Manpower Service,Regular,ABC Corp,Yes,38,Fatima,8011.1600 - Outsourcing Services,71580.05,80978.68000000001,4709.58,76269.1,16-Oct-24,Planned,,215.65,4826.27,4824.57,9921.58,12409.12,5020.87,9287.35,8568.97,5696.58,889.28,6390.09,4779.61,72829.94,-,,Information Technology
ECAE-PP-2025-1436,Information Technology,416783,IT Manpower Service,Regular,ABC Corp,Yes,38,Fatima,8011.1600 - Outsourcing Services,71580.05,80978.68000000001,80978.68000000001,0.0,16-Oct-24,Spent,,215.65,4826.27,4824.57,9921.58,12409.12,5020.87,9287.35,8568.97,5696.58,889.28,6390.09,4779.61,72829.94,-,,Information Technology
ECAE-PP-2025-1437,Academic Services,411814,Maintenance Contract,Framework,GlobalTech,No,21,Sarah,8013.2200 - Maintenance Services,74696.45,72640.84999999999,66493.17,6147.679999999993,06-Dec-24,Planned,,5325.78,9587.43,8049.77,10812.11,4849.67,4519.33,383.65,5602.13,8766.19,3646.31,5602.14,2656.21,69800.72,-,,Academic Services
ECAE-PP-2025-1437,Academic Services,411814,Maintenance Contract,Framework,GlobalTech,No,21,Sarah,8013.2200 - Maintenance Services,74696.45,72640.84999999999,72640.84999999999,0.0,06-Dec-24,Spent,,5325.78,9587.43,8049.77,10812.11,4849.67,4519.33,383.65,5602.13,8766.19,3646.31,5602.14,2656.21,69800.72,-,,Academic Services
ECAE-PP-2025-1438,HR,412694,Utilities,Framework,Emirates Services,Yes,50,Fatima,8015.4400 - Utilities,220693.92,220448.36000000002,132118.88,88329.48000000001,06-Oct-24,Planned,,25495.83,29395.05,32336.27,34363.76,33653.77,1006.11,35936.57,13943.43,32556.83,16194.14,15511.87,411.16,270804.79,-,,HR
ECAE-PP-2025-1438,HR,412694,Utilities,Framework,Emirates Services,Yes,50,Fatima,8015.4400 - Utilities,220693.92,220448.36000000002,220448.36000000002,0.0,06-Oct-24,Spent,,25495.83,29395.05,32336.27,34363.76,33653.77,1006.11,35936.57,13943.43,32556.83,16194.14,15511.87,411.16,270804.79,-,,HR
ECAE-PP-2025-1439,Finance,418574,IT Manpower Service,Framework,GlobalTech,No,33,Michael,8011.1600 - Outsourcing Services,92771.41,87017.81,25508.02,61509.78999999999,06-Nov-24,Planned,,13361.22,12910.82,4587.35,14457.91,4327.01,10468.68,9340.04,936.23,4964.32,13799.57,737.72,2536.34,92427.20999999999,-,,Finance
ECAE-PP-2025-1439,Finance,418574,IT Manpower Service,Framework,GlobalTech,No,33,Michael,8011.1600 - Outsourcing Services,92771.41,87017.81,87017.81,0.0,06-Nov-24,Spent,,13361.22,12910.82,4587.35,14457.91,4327.01,10468.68,9340.04,936.23,4964.32,13799.57,737.72,2536.34,92427.20999999999,-,,Finance
ECAE-PP-2025-1440,Facilities,418081,Utilities,Framework,GlobalTech,No,21,Michael,8015.4400 - Utilities,146264.25,137993.85,106628.3,31365.550000000003,29-Jul-24,Planned,,22179.52,14215.3,5900.7,577.43,5127.08,15530.59,21303.37,7380.46,20140.3,9082.25,7089.92,11702.9,140229.82,-,,Facilities
ECAE-PP-2025-1440,Facilities,418081,Utilities,Framework,GlobalTech,No,21,Michael,8015.4400 - Utilities,146264.25,137993.85,137993.85,0.0,29-Jul-24,Spent,,22179.52,14215.3,5900.7,577.43,5127.08,15530.59,21303.37,7380.46,20140.3,9082.25,7089.92,11702.9,140229.82,-,,Facilities
ECAE-PP-2025-1441,Information Technology,419604,Utilities,Regular,Emirates Services,No,55,John,8015.4400 - Utilities,100092.27,94868.57,5474.55,89394.02,24-Jan-24,Planned,,4577.15,14016.61,2177.79,14828.06,12893.53,10736.69,6510.29,14313.4,8347.72,5869.32,9259.55,3672.48,107202.59,-,,Information Technology
ECAE-PP-2025-1441,Information Technology,419604,Utilities,Regular,Emirates Services,No,55,John,8015.4400 - Utilities,100092.27,94868.57,94868.57,0.0,24-Jan-24,Spent,,4577.15,14016.61,2177.79,14828.06,12893.53,10736.69,6510.29,14313.4,8347.72,5869.32,9259.55,3672.48,107202.59,-,,Information Technology
ECAE-PP-2025-1442,HR,413587,IT Manpower Service,Urgent,NextGen Solutions,Yes,24,John,8011.1600 - Outsourcing Services,211513.99,212926.72,88371.77,124554.95,17-Jul-24,Planned,,27713.73,5155.21,11446.4,16030.79,4494.63,27965.76,18691.37,33516.42,20913.24,18556.53,2534.72,5299.96,192318.75999999998,-,,HR
ECAE-PP-2025-1442,HR,413587,IT Manpower Service,Urgent,NextGen Solutions,Yes,24,John,8011.1600 - Outsourcing Services,211513.99,212926.72,212926.72,0.0,17-Jul-24,Spent,,27713.73,5155.21,11446.4,16030.79,4494.63,27965.76,18691.37,33516.42,20913.24,18556.53,2534.72,5299.96,192318.75999999998,-,,HR
ECAE-PP-2025-1443,Academic Services,418559,Consulting Service,Regular,GlobalTech,Yes,47,Michael,8014.3300 - Consulting,195909.52,199779.66999999998,111820.28,87959.38999999998,30-Nov-24,Planned,,16573.26,20803.86,2704.21,24738.96,23524.82,29316.25,14179.58,2053.37,15365.09,4581.92,21557.79,1569.32,176968.43,-,,Academic Services
ECAE-PP-2025-1443,Academic Services,418559,Consulting Service,Regular,GlobalTech,Yes,47,Michael,8014.3300 - Consulting,195909.52,199779.66999999998,199779.66999999998,0.0,30-Nov-24,Spent,,16573.26,20803.86,2704.21,24738.96,23524.82,29316.25,14179.58,2053.37,15365.09,4581.92,21557.79,1569.32,176968.43,-,,Academic Services
ECAE-PP-2025-1444,Academic Services,417154,Maintenance Contract,Regular,GlobalTech,Yes,41,John,8013.2200 - Maintenance Services,140150.53,131188.41,35682.17,95506.24,30-Mar-24,Planned,,20306.47,11370.3,6825.19,20131.86,17199.56,12837.05,18247.28,10032.2,2453.11,20514.33,11675.92,15202.34,166795.61000000002,-,,Academic Services
ECAE-PP-2025-1444,Academic Services,417154,Maintenance Contract,Regular,GlobalTech,Yes,41,John,8013.2200 - Maintenance Services,140150.53,131188.41,131188.41,0.0,30-Mar-24,Spent,,20306.47,11370.3,6825.19,20131.86,17199.56,12837.05,18247.28,10032.2,2453.11,20514.33,11675.92,15202.34,166795.61000000002,-,,Academic Services
ECAE-PP-2025-1445,Finance,413965,Utilities,Framework,GWA,Yes,19,Fatima,8015.4400 - Utilities,186094.05,183873.78,103574.79,80298.99,11-Dec-24,Planned,,25814.15,16435.6,20236.03,3976.75,12118.51,27094.47,13035.6,3895.47,9533.1,6788.61,21050.39,27919.02,187897.69999999998,-,,Finance
ECAE-PP-2025-1445,Finance,413965,Utilities,Framework,GWA,Yes,19,Fatima,8015.4400 - Utilities,186094.05,183873.78,183873.78,0.0,11-Dec-24,Spent,,25814.15,16435.6,20236.03,3976.75,12118.51,27094.47,13035.6,3895.47,9533.1,6788.61,21050.39,27919.02,187897.69999999998,-,,Finance
ECAE-PP-2025-1446,Finance,412882,IT Manpower Service,Urgent,NextGen Solutions,No,54,Fatima,8011.1600 - Outsourcing Services,230453.92,221192.43000000002,24940.99,196251.44000000003,05-Nov-24,Planned,,14461.9,20034.34,23202.25,34909.93,9997.34,24551.79,1293.41,37.12,934.84,16549.31,20460.78,228.99,166661.99999999997,-,,Finance
ECAE-PP-2025-1446,Finance,412882,IT Manpower Service,Urgent,NextGen Solutions,No,54,Fatima,8011.1600 - Outsourcing Services,230453.92,221192.43000000002,221192.43000000002,0.0,05-Nov-24,Spent,,14461.9,20034.34,23202.25,34909.93,9997.34,24551.79,1293.41,37.12,934.84,16549.31,20460.78,228.99,166661.99999999997,-,,Finance
ECAE-PP-2025-1447,Information Technology,413092,Training Service,Framework,GWA,Yes,33,Fatima,8012.1100 - Training Services,105883.86,97592.94,71955.88,25637.059999999998,21-Nov-24,Planned,,8355.79,15432.83,15928.42,10760.32,15367.85,8807.88,4998.11,5125.14,9091.44,9841.21,7150.59,14374.98,125234.56000000001,-,,Information Technology
ECAE-PP-2025-1447,Information Technology,413092,Training Service,Framework,GWA,Yes,33,Fatima,8012.1100 - Training Services,105883.86,97592.94,97592.94,0.0,21-Nov-24,Spent,,8355.79,15432.83,15928.42,10760.32,15367.85,8807.88,4998.11,5125.14,9091.44,9841.21,7150.59,14374.98,125234.56000000001,-,,Information Technology
ECAE-PP-2025-1448,Finance,417047,Consulting Service,Urgent,GlobalTech,No,23,Michael,8014.3300 - Consulting,173111.92,179722.77000000002,145627.42,34095.350000000006,24-Feb-24,Planned,,16619.93,2954.28,28914.86,29508.29,23636.07,13602.65,14874.06,13040.89,8785.77,15809.36,1600.88,29710.78,199057.81999999998,-,,Finance
ECAE-PP-2025-1448,Finance,417047,Consulting Service,Urgent,GlobalTech,No,23,Michael,8014.3300 - Consulting,173111.92,179722.77000000002,179722.77000000002,0.0,24-Feb-24,Spent,,16619.93,2954.28,28914.86,29508.29,23636.07,13602.65,14874.06,13040.89,8785.77,15809.36,1600.88,29710.78,199057.81999999998,-,,Finance
ECAE-PP-2025-1449,Finance,416568,Maintenance Contract,Urgent,GWA,No,32,Fatima,8013.2200 - Maintenance Services,125958.56,132104.28,11035.55,121068.73,10-Oct-24,Planned,,20754.81,14963.86,19670.76,4195.48,6531.37,2301.26,6706.05,21396.01,21199.57,16741.72,11472.12,17190.73,163123.74,-,,Finance
ECAE-PP-2025-1449,Finance,416568,Maintenance Contract,Urgent,GWA,No,32,Fatima,8013.2200 - Maintenance Services,125958.56,132104.28,132104.28,0.0,10-Oct-24,Spent,,20754.81,14963.86,19670.76,4195.48,6531.37,2301.26,6706.05,21396.01,21199.57,16741.72,11472.12,17190.73,163123.74,-,,Finance
ECAE-PP-2025-1450,Academic Services,418680,IT Manpower Service,Framework,GlobalTech,Yes,27,Michael,8011.1600 - Outsourcing Services,111907.57,114118.59000000001,75094.72,39023.87000000001,01-Feb-24,Planned,,6720.59,15353.35,9625.2,7197.09,16702.3,7004.06,16337.98,9589.74,3956.25,11655.66,5426.79,2798.86,112367.87,-,,Academic Services
ECAE-PP-2025-1450,Academic Services,418680,IT Manpower Service,Framework,GlobalTech,Yes,27,Michael,8011.1600 - Outsourcing Services,111907.57,114118.59000000001,114118.59000000001,0.0,01-Feb-24,Spent,,6720.59,15353.35,9625.2,7197.09,16702.3,7004.06,16337.98,9589.74,3956.25,11655.66,5426.79,2798.86,112367.87,-,,Academic Services
ECAE-PP-2025-1451,Finance,419308,Training Service,Regular,NextGen Solutions,No,37,Ali,8012.1100 - Training Services,73586.29,73995.70999999999,24375.68,49620.02999999999,03-Sep-24,Planned,,10941.63,504.33,12150.41,10200.16,9393.29,8526.31,9499.49,12265.96,9498.48,4336.16,7571.26,4155.14,99042.61999999998,-,,Finance
ECAE-PP-2025-1451,Finance,419308,Training Service,Regular,NextGen Solutions,No,37,Ali,8012.1100 - Training Services,73586.29,73995.70999999999,73995.70999999999,0.0,03-Sep-24,Spent,,10941.63,504.33,12150.41,10200.16,9393.29,8526.31,9499.49,12265.96,9498.48,4336.16,7571.26,4155.14,99042.61999999998,-,,Finance
ECAE-PP-2025-1452,Academic Services,415370,Maintenance Contract,Framework,Emirates Services,No,15,Michael,8013.2200 - Maintenance Services,98720.05,100309.69,48320.81,51988.880000000005,16-Jul-24,Planned,,6737.35,1856.98,1790.89,1990.42,543.68,8910.4,11233.06,2118.68,10229.21,9993.19,2459.16,6755.57,64618.590000000004,-,,Academic Services
ECAE-PP-2025-1452,Academic Services,415370,Maintenance Contract,Framework,Emirates Services,No,15,Michael,8013.2200 - Maintenance Services,98720.05,100309.69,100309.69,0.0,16-Jul-24,Spent,,6737.35,1856.98,1790.89,1990.42,543.68,8910.4,11233.06,2118.68,10229.21,9993.19,2459.16,6755.57,64618.590000000004,-,,Academic Services
ECAE-PP-2025-1453,HR,419303,Training Service,Framework,GWA,No,24,Ali,8012.1100 - Training Services,164562.83,167005.41999999998,9967.23,157038.18999999997,19-Jan-24,Planned,,14471.24,10879.53,21844.19,20050.47,18119.41,26869.82,16193.25,6913.35,689.34,12621.77,18156.93,4791.36,171600.65999999997,-,,HR
ECAE-PP-2025-1453,HR,419303,Training Service,Framework,GWA,No,24,Ali,8012.1100 - Training Services,164562.83,167005.41999999998,167005.41999999998,0.0,19-Jan-24,Spent,,14471.24,10879.53,21844.19,20050.47,18119.41,26869.82,16193.25,6913.35,689.34,12621.77,18156.93,4791.36,171600.65999999997,-,,HR
ECAE-PP-2025-1454,HR,412526,Maintenance Contract,Regular,NextGen Solutions,Yes,52,Ali,8013.2200 - Maintenance Services,213775.51,222083.32,160478.69,61604.630000000005,09-Jan-24,Planned,,25528.11,32384.66,32889.58,34458.8,30007.57,5433.56,27673.04,30151.23,32493.43,34231.07,18845.98,24247.53,328344.55999999994,-,,HR
ECAE-PP-2025-1454,HR,412526,Maintenance Contract,Regular,NextGen Solutions,Yes,52,Ali,8013.2200 - Maintenance Services,213775.51,222083.32,222083.32,0.0,09-Jan-24,Spent,,25528.11,32384.66,32889.58,34458.8,30007.57,5433.56,27673.04,30151.23,32493.43,34231.07,18845.98,24247.53,328344.55999999994,-,,HR
ECAE-PP-2025-1455,Finance,415795,Training Service,Urgent,ABC Corp,No,57,Michael,8012.1100 - Training Services,209520.79,200660.67,80671.38,119989.29000000001,10-Jul-24,Planned,,7886.43,29681.3,4340.32,1718.11,19416.79,31653.04,27912.73,32599.75,25200.41,14627.15,31658.11,14268.09,240962.22999999995,-,,Finance
